stream,topic,sender-id,timestamp,keyword-?,message-word-count,afinn-sentiment,trust,surprise,joy,positive,negative,anticipation,anger,sadness,fear
data-science,charts,139453,1551826607,false,23,0,7,0,0,0,0,0,0,0,0
data-science,charts,139453,1551827160,false,8,0,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1551828407,false,1,0,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1551828436,false,11,4,4,0,0,0,0,0,0,0,0
data-science,charts,200665,1551831064,false,129,11,25,0,0,0,0,0,0,0,0
data-science,charts,200389,1551840993,false,25,7,5,0,0,0,0,0,0,0,0
data-science,charts,200389,1551841626,true,35,5,5,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1551853667,false,55,5,7,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,139453,1551855694,false,14,0,5,0,0,0,0,0,0,0,0
data-science,charts,139453,1551856187,true,152,9,27,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1551856590,false,7,0,2,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1551856812,true,17,2,2,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1551856939,false,14,-2,3,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,139453,1551857328,false,34,3,3,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1551858163,false,27,3,4,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551863810,true,640,31,113,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551864897,false,111,2,16,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551865278,false,151,4,19,0,0,0,0,0,1,0,0
data-science,What’s the Clojure data science toolkit?,138175,1551867410,true,89,9,15,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551872323,false,129,3,25,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,200665,1551883655,false,402,30,76,0,0,2,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,139453,1551884320,false,84,8,13,0,0,0,0,0,0,0,0
data-science,charts,139190,1551884644,false,58,2,2,0,0,0,0,0,0,0,0
data-science,charts,139453,1551885058,false,23,0,3,0,0,0,0,0,0,0,0
data-science,preferred notebook,138262,1551895069,false,112,4,28,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,139190,1551895694,false,28,-2,7,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551896280,false,48,2,3,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,139190,1551896875,true,35,0,5,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138603,1551897248,true,251,5,64,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551897264,false,13,1,2,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138603,1551897903,false,36,1,5,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551904166,false,206,18,33,0,0,1,0,0,0,0,0
data-science,charts,200389,1551910697,false,135,8,13,0,0,0,0,0,0,0,0
data-science,charts,201134,1551911342,false,98,3,18,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551912413,false,21,-1,6,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138603,1551914225,true,100,1,19,0,0,0,0,0,0,0,0
data-science,charts,198968,1551927101,false,2,4,0,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551945693,false,409,-11,95,0,0,0,0,0,0,0,0
data-science,charts,139453,1551946811,false,109,3,24,1,0,0,0,0,0,1,0
data-science,charts,139453,1551947375,false,57,5,17,0,0,0,0,0,0,0,0
data-science,charts,201134,1551947758,false,375,11,79,1,0,0,0,0,0,0,0
data-science,charts,139453,1551948326,false,75,-1,16,1,0,0,0,0,0,0,0
data-science,charts,139453,1551948495,false,67,7,16,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551948662,false,61,-1,13,0,0,0,0,0,0,0,0
data-science,charts,139453,1551948763,false,54,0,12,0,0,0,0,0,0,0,0
data-science,charts,201134,1551949211,false,151,6,27,1,0,0,0,0,0,0,0
data-science,charts,198968,1551949545,false,9,0,1,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,201134,1551949671,true,107,0,15,1,0,0,0,0,0,0,0
data-science,charts,201134,1551949769,false,40,12,6,0,0,0,0,0,0,0,0
data-science,charts,138175,1551950604,false,15,2,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1551950781,false,6,3,3,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138603,1551951026,true,302,1,41,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551952567,false,128,0,19,4,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138603,1551952957,false,156,5,28,2,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138260,1551957691,false,314,-1,54,1,0,0,0,0,0,1,0
data-science,What’s the Clojure data science toolkit?,138603,1551959008,true,189,0,31,1,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,200665,1551972207,true,173,16,25,2,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,200665,1551972979,false,394,0,77,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138262,1551979685,false,57,3,14,0,0,0,0,0,0,0,0
data-science,charts,200389,1551983898,false,456,26,100,0,0,0,0,0,0,0,0
data-science,charts,139453,1551985899,false,122,10,22,0,0,0,0,0,0,0,0
data-science,charts,139453,1551986502,false,321,3,76,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1551989626,false,38,3,8,0,0,0,0,0,0,0,0
data-science,charts,139190,1551990479,false,109,2,19,0,0,0,0,0,0,0,0
data-science,charts,138175,1551993685,false,63,13,10,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,201134,1551997201,false,195,4,38,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1551999500,false,66,9,12,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1551999926,false,63,2,16,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,198968,1552006226,true,12,0,0,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1552011480,false,25,0,5,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1552012107,false,98,0,18,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1552014049,false,138,7,22,0,0,0,0,0,0,0,0
data-science,What’s the Clojure data science toolkit?,138243,1552014136,true,43,2,3,0,0,0,0,0,0,0,0
data-science,charts,200389,1552023021,false,131,11,27,0,0,0,0,0,0,0,0
data-science,charts,200389,1552023445,false,124,6,29,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,138260,1552033108,false,63,3,16,0,0,0,0,0,0,0,0
data-science,charts,198968,1552053466,true,14,0,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1552053764,false,22,5,5,0,0,0,0,0,0,0,0
data-science,charts,198968,1552053994,false,10,0,1,0,0,0,0,0,0,0,0
data-science,charts,198968,1552054159,false,24,6,7,0,0,0,0,0,0,0,0
data-science,charts,198968,1552054276,false,26,6,3,1,0,0,0,0,0,0,0
data-science,charts,198968,1552054298,false,5,0,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1552054567,true,35,0,7,0,0,0,0,0,0,0,0
data-science,charts,139453,1552054657,false,8,5,1,0,0,0,0,0,0,0,0
data-science,charts,139453,1552054955,false,89,-2,17,0,0,0,0,0,0,0,0
data-science,Announcements,200490,1552057204,false,18,4,2,0,0,0,0,0,0,0,0
data-science,charts,200389,1552075142,false,61,0,9,0,0,0,0,0,0,0,0
data-science,charts,201134,1552075266,false,7,0,3,0,0,0,0,0,0,0,0
data-science,charts,139453,1552078444,false,21,1,4,0,0,0,0,0,0,0,0
data-science,charts,139453,1552078630,false,7,0,3,0,0,0,0,0,0,0,0
data-science,charts,139453,1552078688,false,21,0,4,0,0,0,0,0,0,0,0
data-science,charts,201134,1552079572,false,103,-4,23,0,0,0,0,0,0,0,0
data-science,charts,139190,1552079770,false,30,5,4,0,0,0,0,0,0,0,0
data-science,charts,139453,1552079856,false,48,0,13,0,0,0,0,0,0,0,0
data-science,charts,201134,1552079984,false,87,4,12,0,0,0,0,0,0,0,0
data-science,charts,139453,1552080153,false,59,14,14,2,0,0,0,0,0,0,0
data-science,charts,139453,1552080275,false,23,2,7,0,0,0,0,0,0,0,0
data-science,charts,201134,1552080402,false,120,3,23,1,0,0,0,0,0,0,0
data-science,charts,139453,1552080922,true,21,0,2,0,0,0,0,0,0,0,0
data-science,charts,201134,1552081242,false,132,2,32,1,0,0,0,0,0,0,0
data-science,charts,201134,1552081426,true,125,5,17,0,0,0,0,0,0,0,0
data-science,charts,139453,1552081461,false,155,3,37,1,0,0,0,0,0,0,0
data-science,charts,201134,1552081998,false,38,1,5,0,0,0,0,0,0,0,0
data-science,charts,139190,1552083426,false,66,9,18,1,0,0,0,0,0,0,0
data-science,charts,139190,1552083840,false,23,1,2,0,0,0,0,0,0,0,0
data-science,charts,139190,1552083958,true,51,0,4,0,0,0,0,0,0,0,0
data-science,charts,201134,1552084162,false,153,11,21,1,0,0,0,0,0,0,0
data-science,charts,139453,1552086024,false,11,0,0,0,0,0,0,0,0,0,0
data-science,charts,198968,1552089722,false,6,0,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1552089907,false,47,1,3,0,0,0,0,0,0,0,0
data-science,charts,198968,1552092885,false,29,0,4,0,0,0,0,0,0,0,0
data-science,charts,139453,1552093028,false,33,3,4,1,0,0,0,0,0,0,0
data-science,charts,201134,1552102221,false,616,11,121,3,0,0,0,0,0,0,0
data-science,charts,198968,1552118305,false,9,0,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1552118379,false,16,3,1,0,0,0,0,0,0,0,0
data-science,charts,198968,1552118468,false,22,4,1,1,0,0,0,0,0,0,0
data-science,charts,200497,1552118506,false,222,25,33,3,0,0,0,0,0,0,0
data-science,charts,198968,1552119197,false,29,0,5,0,0,0,0,0,0,0,0
data-science,charts,200389,1552123472,false,70,4,16,0,0,0,0,0,0,0,0
data-science,charts,198968,1552123750,true,6,0,1,0,0,0,0,0,0,0,0
data-science,charts,198968,1552126665,false,17,0,2,0,0,0,0,0,0,0,0
data-science,charts,139190,1552152884,false,134,2,15,0,0,0,0,0,0,0,0
data-science,charts,139190,1552153389,false,51,1,9,0,0,0,0,0,0,0,0
data-science,charts,200389,1552159261,true,29,-1,4,0,0,0,0,0,0,0,0
data-science,charts,198968,1552174181,true,5,0,0,0,0,0,0,0,0,0,0
data-science,geex,138175,1552207935,false,15,0,3,0,0,0,0,0,0,0,0
data-science,charts,200389,1552261975,true,35,10,6,1,0,0,0,0,0,0,0
data-science,Announcements,200490,1552305570,false,15,0,2,0,0,0,0,0,0,0,0
data-science,geex,198968,1552308948,false,6,4,0,0,0,0,0,0,0,0,0
data-science,geex,139453,1552311587,false,12,0,1,0,0,0,0,0,0,0,0
data-science,geex,139453,1552312871,false,43,0,9,0,0,0,0,0,0,0,0
data-science,geex,139453,1552312970,false,13,2,5,0,0,0,0,0,0,0,0
data-science,geex,138175,1552313566,false,10,0,3,0,0,0,0,0,0,0,0
data-science,charts,138260,1552315323,true,24,4,2,0,0,0,0,0,0,0,0
data-science,charts,139453,1552316971,true,59,2,7,0,0,0,0,0,0,0,0
data-science,charts,138260,1552330103,false,2,0,0,0,0,0,0,0,0,0,0
data-science,preferred notebook,203440,1552369586,false,18,2,3,0,0,0,0,0,0,0,0
data-science,preferred notebook,203440,1552369597,false,6,0,0,0,0,0,0,0,0,0,0
data-science,geex,212876,1552370811,true,228,13,38,2,0,0,0,0,0,0,0
data-science,geex,139453,1552379146,true,69,2,15,0,0,0,0,0,0,0,0
data-science,geex,139453,1552390613,false,35,0,5,0,0,0,0,0,0,0,0
data-science,geex,212876,1552390875,false,69,2,11,1,0,0,0,0,0,0,0
data-science,geex,139453,1552391141,false,37,1,6,0,0,0,0,0,0,0,0
data-science,geex,138175,1552427608,false,123,7,22,1,0,0,0,0,0,0,0
data-science,charts,198968,1552455874,false,24,9,3,0,0,0,0,0,0,0,0
data-science,geex,212876,1552456944,false,174,4,34,2,0,0,0,0,0,0,0
data-science,charts,212876,1552457591,false,65,3,9,1,0,0,0,0,0,0,0
data-science,charts,139453,1552464265,false,52,4,7,0,0,0,0,0,0,0,0
data-science,charts,198968,1552469194,false,31,-1,8,0,0,0,0,0,0,0,0
data-science,charts,139453,1552469341,false,8,0,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1552470257,true,2,0,0,0,0,0,0,0,0,0,0
data-science,charts,198968,1552470482,false,9,-1,1,1,0,0,0,0,0,0,0
data-science,charts,139453,1552470617,false,2,4,0,0,0,0,0,0,0,0,0
data-science,geex,200665,1552483735,false,213,4,38,0,0,0,0,0,0,0,0
data-science,geex,198968,1552520997,false,59,-4,12,0,0,0,0,0,0,0,0
data-science,geex,198968,1552521173,false,18,5,3,0,0,0,0,0,0,0,0
data-science,geex,198968,1552521931,false,8,2,2,0,0,0,0,0,0,0,0
data-science,geex,212876,1552542838,true,47,3,2,0,0,0,0,0,0,0,0
data-science,tvm,200665,1552570002,false,426,-1,87,2,0,0,0,0,0,0,0
data-science,agent based modelling,198968,1552624415,false,25,2,4,0,0,0,0,0,0,0,0
data-science,agent based modelling,198968,1552624473,false,7,0,1,0,0,0,0,0,0,0,0
data-science,tvm,198968,1552625242,false,33,6,6,0,0,0,0,0,0,0,0
data-science,geex,198968,1552625703,false,46,3,6,0,0,0,0,0,0,0,0
data-science,geex,198968,1552625742,true,9,0,0,0,0,0,0,0,0,0,0
data-science,geex,198968,1552625939,true,16,0,3,0,0,0,0,0,0,0,0
data-science,tvm,198968,1552626128,false,24,0,3,0,0,0,0,0,0,0,0
data-science,tvm,198968,1552626237,false,10,0,1,1,0,0,0,0,0,0,0
data-science,tvm,212876,1552631921,false,60,7,8,0,0,0,0,0,0,0,0
data-science,geex,212876,1552633217,false,228,10,46,2,0,0,0,0,0,0,0
data-science,geex,198968,1552655846,false,16,1,3,0,0,0,0,0,0,0,0
data-science,preferred notebook,139190,1552666903,true,63,6,13,0,0,0,0,0,0,0,0
data-science,tvm,200665,1552681212,false,138,14,26,1,0,0,0,0,0,0,0
data-science,geex,200665,1552685986,false,64,6,14,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1552860490,false,98,1,17,0,0,0,0,0,0,0,0
data-science,Announcements,200490,1552916576,false,12,-1,4,0,0,0,0,0,0,0,0
data-science,tvm,212876,1553023379,false,142,13,26,0,0,0,0,0,0,0,0
data-science,tvm,200665,1553027546,false,348,19,59,2,0,0,0,0,0,0,0
data-science,Announcements,200490,1553268036,false,5,0,1,0,0,0,0,0,0,0,0
data-science,tvm,200665,1553353695,true,239,7,44,2,0,0,0,0,0,0,0
data-science,tvm,198968,1553381819,false,7,4,2,0,0,0,0,0,0,0,0
data-science,tvm,198968,1553382045,false,29,-1,2,0,0,0,0,0,0,0,0
data-science,charts,139453,1553643158,false,79,1,12,1,0,0,0,0,0,0,0
data-science,charts,139453,1553643262,false,7,0,2,0,0,0,0,0,0,0,0
data-science,charts,139453,1553643424,true,5,0,1,0,0,0,0,0,0,0,0
data-science,charts,200389,1553645081,false,4,3,0,0,0,0,0,0,0,0,0
data-science,charts,201134,1553659018,false,42,5,5,1,0,0,0,0,0,0,0
data-science,charts,138260,1553675611,false,4,3,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1553678440,false,2,2,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1553678728,false,36,3,6,1,0,0,0,0,0,0,0
data-science,charts,212876,1553704797,false,2,0,0,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1553727591,false,40,0,8,1,0,0,0,0,0,0,0
data-science,tvm,200665,1553727674,false,17,0,3,0,0,0,0,0,0,0,0
data-science,tvm,200665,1553727732,false,18,1,3,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200497,1553731700,false,49,9,10,0,0,0,0,0,0,0,0
data-science,charts,138260,1553797722,true,19,0,3,0,0,0,0,0,0,0,0
data-science,charts,200497,1553799045,true,27,0,3,0,0,0,0,0,0,0,0
data-science,charts,138260,1553801771,false,1,0,0,0,0,0,0,0,0,0,0
data-science,charts,138175,1553809021,true,49,4,5,0,0,0,0,0,0,0,0
data-science,charts,200497,1553910760,false,85,17,10,0,0,0,0,0,0,0,0
data-science,preprocessing bias,138175,1553983991,false,216,3,47,0,0,0,0,0,0,0,0
data-science,Announcements,200490,1554147274,false,22,3,6,0,0,0,0,0,0,0,0
data-science,charts,139453,1554243079,false,25,-4,6,0,0,0,0,0,0,0,0
data-science,charts,139453,1554243271,false,6,0,0,0,0,0,0,0,0,0,0
data-science,charts,201134,1554243399,false,7,3,1,0,0,0,0,0,0,0,0
data-science,charts,139453,1554244063,false,20,0,3,0,0,0,0,0,0,0,0
data-science,charts,201134,1554244660,false,26,2,4,0,0,0,0,0,0,0,0
data-science,charts,201134,1554245167,false,30,0,2,0,0,0,0,0,0,0,0
data-science,charts,201134,1554246177,true,76,-1,10,0,0,0,0,0,0,0,0
data-science,charts,198968,1554261337,false,23,2,3,0,0,0,0,0,0,0,0
data-science,charts,139453,1554271315,false,23,0,4,0,0,0,0,0,0,0,0
data-science,charts,139453,1554271411,false,5,0,0,0,0,0,0,0,0,0,0
data-science,charts,139453,1554282753,false,51,2,6,0,0,0,0,0,0,0,0
data-science,hello,214379,1554315407,false,78,7,17,1,0,0,0,0,0,0,0
data-science,charts,138175,1554317228,false,29,0,6,1,0,0,0,0,0,0,0
data-science,hello,138260,1554326510,true,30,4,2,1,0,0,0,0,0,0,0
data-science,Text classification in Clojure,203439,1554645616,false,239,0,43,1,0,0,0,0,0,0,0
data-science,Text classification in Clojure,200665,1554646986,false,90,11,13,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1554668263,true,42,1,8,1,0,0,0,0,0,0,0
data-science,charts,198968,1554692833,true,18,0,2,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138137,1554705843,false,6,4,1,0,0,0,0,0,0,0,0
data-science,charts,139453,1554728314,false,28,0,7,0,0,0,0,0,0,0,0
data-science,charts,139453,1554728452,false,15,0,9,0,0,0,0,0,0,0,0
data-science,charts,139453,1554730200,false,2,0,0,0,0,0,0,0,0,0,0
data-science,charts,198968,1554735792,false,15,5,3,1,0,0,0,0,0,0,0
data-science,charts,139453,1554736612,false,15,0,4,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1554751466,false,32,6,6,1,0,0,0,0,0,0,0
data-science,charts,198968,1554789271,false,40,7,8,1,0,0,0,0,0,0,0
data-science,charts,139453,1554796193,false,8,0,2,0,0,0,0,0,0,0,0
data-science,charts,198968,1554804894,false,3,12,0,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,198968,1554818591,true,21,3,2,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138260,1554832403,false,4,1,0,0,0,0,0,0,0,0,0
data-science,notebook examples,198968,1554871607,false,46,3,3,1,0,0,0,0,0,0,0
data-science,VADER in clojure,214379,1555016444,true,60,-1,11,0,0,0,0,0,0,0,0
data-science,VADER in clojure,139453,1555016740,true,5,0,0,0,0,0,0,0,0,0,0
data-science,VADER in clojure,200665,1555016811,false,59,3,8,0,1,0,0,0,0,0,0
data-science,VADER in clojure,139453,1555016833,false,8,0,1,0,0,0,0,0,0,0,0
data-science,VADER in clojure,214379,1555019937,false,7,0,0,0,0,0,0,0,0,0,0
data-science,VADER in clojure,214379,1555019986,false,25,3,5,1,0,0,0,0,0,0,0
data-science,VADER in clojure,214379,1555077181,true,50,0,7,0,0,0,0,0,0,0,0
data-science,VADER in clojure,139453,1555080265,false,28,1,1,0,0,0,0,0,0,0,0
data-science,VADER in clojure,214379,1555082456,false,38,1,6,0,0,0,0,0,0,0,0
data-science,VADER in clojure,200665,1555088513,false,27,1,3,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,200389,1555185674,false,66,6,11,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138137,1555349221,false,7,2,1,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138603,1555351343,true,27,2,3,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1555351600,false,12,1,0,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1555367954,true,6,0,1,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1555368106,false,30,11,3,0,0,0,0,0,0,0,0
data-science,hello,138560,1555377971,false,131,3,28,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,200497,1555383369,false,22,-3,4,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,198968,1555394020,true,13,0,2,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1555395094,true,16,0,2,0,0,0,0,0,0,0,0
data-science,probabilistic computing,138175,1555397125,true,36,8,4,1,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555403940,false,53,8,4,0,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555404299,false,44,2,4,0,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555404324,false,13,0,4,0,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555404509,false,28,1,3,0,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555404532,false,1,0,0,0,0,0,0,0,0,0,0
data-science,probabilistic computing,139453,1555404559,false,5,0,0,0,0,0,0,0,0,1,0
data-science,online gathering: tech.ml,200665,1555428891,true,61,2,11,0,0,1,0,0,0,0,0
data-science,online gathering: tech.ml,138175,1555429424,false,12,0,3,0,0,0,0,0,0,0,0
data-science,online gathering: tech.ml,200665,1555429762,false,9,6,1,0,0,0,0,0,0,0,0
